model,task_id,task_name,domain,score,passed,assertions_total,assertions_passed,input_tokens,output_tokens,num_tool_calls,num_model_calls,steps,model_time_s
gemma,211,operations.pipefy_gmail_vendor_approval,operations,1.0,1,10,10,200072,9173,54,21,21,287.77
gemma,212,marketing.partner_commission_calculation,marketing,0.7272727272727273,0,22,16,53267,8308,24,9,9,265.68
gemma,213,operations.asana_basecamp_move_planning,operations,0.25,0,4,1,159099,4743,24,17,17,163.39
gemma,214,operations.monday_calendar_emergency_drill,operations,0.25,0,4,1,173600,3457,23,24,24,117.11
gemma,215,operations.drive_notion_lease_archive,operations,0.0,0,4,0,694881,12460,71,45,45,393.27
gemma,216,operations.calendar_slack_training,operations,0.16666666666666666,0,6,1,151092,5697,15,16,16,175.94
gemma,217,operations.sheets_asana_approved_request,operations,0.8,0,5,4,1033985,11778,55,48,48,367.74
gemma,218,operations.sheets_monday_maintenance_queue,operations,0.3333333333333333,0,3,1,807058,9730,42,36,36,289.37
gemma,219,operations.pipefy_slack_purchase_request,operations,0.0,0,4,0,502799,11914,42,32,32,366.2
gemma,220,operations.airtable_gmail_visitor_followup,operations,0.0,0,4,0,25647,2117,11,6,6,71.89
gemma,221,operations.notion_slack_playbook,operations,0.3333333333333333,0,3,1,1044688,10044,59,33,33,303.1
gemma,222,operations.asana_slack_sheets_audit,operations,0.6,0,5,3,561780,12625,53,32,32,370.17
gemma,223,operations.calendar_airtable_gmail_maintenance_notice,operations,0.8,0,5,4,95030,4705,23,11,11,148.57
gemma,224,operations.trello_basecamp_slack_compliance_followup,operations,0.75,0,4,3,14106,1815,10,6,6,73.6
gemma,225,operations.salesforce_escalated_customer,operations,0.6923076923076923,0,13,9,468294,7414,50,21,21,227.82
gemma,226,operations.twilio_afterhours_incident,operations,0.0,0,7,0,276451,5276,30,17,17,161.5
gemma,227,operations.calendly_equipment_inspection,operations,0.6666666666666666,0,6,4,118059,3778,29,16,16,119.66
gemma,228,operations.zoom_change_advisory,operations,0.5,0,4,2,77047,2922,17,11,11,96.95
gemma,229,operations.docusign_lease_renewal,operations,0.75,0,4,3,103700,4499,20,11,11,147.27
gemma,230,operations.zoom_dr_drill,operations,0.42857142857142855,0,7,3,325870,6340,37,18,18,195.39
gemma,231,operations.docusign_contractor_offboard,operations,0.8,0,5,4,40367,3624,14,6,6,114.93
gemma,232,operations.zoom_training_setup,operations,0.5,0,4,2,53961,3638,17,9,9,121.79
gemma,233,operations.zoom_board_meeting,operations,0.625,0,8,5,95848,5286,25,8,8,158.44
gemma,234,operations.twilio_facilities_emergency,operations,0.3,0,10,3,153867,5953,23,14,14,172.21
gemma,235,operations.zoom_deal_review,operations,0.0,0,4,0,464208,10294,37,35,35,289.61
gemma,236,operations.twilio_production_incident,operations,1.0,1,6,6,218307,7422,28,23,23,213.16
gemma,237,operations.docusign_prospect_nda,operations,0.8,0,5,4,74040,3885,15,12,12,112.11
gemma,238,operations.zoom_project_kickoff,operations,0.8,0,5,4,134859,3902,23,19,19,114.96
gemma,239,operations.docusign_annual_review,operations,0.125,0,8,1,652294,7855,59,27,27,225.08
gemma,240,operations.hubspot_ticket_escalation,operations,0.0,0,9,0,224231,10925,40,18,18,299.75
gemma,241,operations.mailchimp_subscriber_sync,operations,0.5714285714285714,0,7,4,163624,5754,34,21,21,159.88
gemma,242,operations.chatgpt_feedback_analysis,operations,1.0,1,11,11,211264,8522,50,21,21,240.43
gemma,243,operations.hubspot_lead_qualification,operations,0.5,0,14,7,36948,5189,16,6,6,144.91
gemma,244,operations.mailchimp_campaign_tracking,operations,0.5,0,4,2,380943,6912,27,22,22,190.26
gemma,245,operations.google_ads_budget_alert,operations,0.0,0,8,0,547876,6462,40,35,35,182.9
gemma,246,operations.canva_asset_management,operations,1.0,1,5,5,210879,5368,29,18,18,154.8
gemma,247,operations.hubspot_personalized_outreach,operations,0.75,0,8,6,145292,7710,26,20,20,210.6
gemma,248,operations.linkedin_job_change,operations,1.0,1,6,6,317306,7444,43,20,20,208.28
gemma,249,operations.hubspot_churn_prediction,operations,0.5,0,8,4,192763,6416,28,14,14,180.53
gemma,250,operations.hubspot_payment_failure,operations,0.25,0,4,1,79104,4921,29,10,10,149.47
gemma,251,operations.mailchimp_ecommerce_sync,operations,0.8333333333333334,0,6,5,224529,5079,36,18,18,147.52
gemma,252,operations.facebook_roas_monitoring,operations,0.8888888888888888,0,9,8,20945,3078,12,5,5,91.66
gemma,253,operations.hubspot_mailchimp_sync,operations,0.7777777777777778,0,9,7,131226,4747,24,15,15,147.28
gemma,254,operations.linkedin_abm_outreach,operations,0.6,0,5,3,179639,5712,30,13,13,175.13
gemma,255,operations.buffer_engagement_optimization,operations,0.0,0,8,0,450161,4839,42,17,17,160.86
gemma,256,operations.insurance_cert_validation,operations,0.7777777777777778,0,9,7,35563,6123,21,6,6,184.33
gemma,257,operations.sensor_monitoring_alert,operations,1.0,1,5,5,131620,5269,22,19,19,170.54
gemma,258,operations.access_request_validation,operations,0.8571428571428571,0,7,6,106844,7516,36,15,15,215.65
gemma,259,operations.invoice_shipping_trigger,operations,0.42857142857142855,0,7,3,17025,2738,7,5,5,83.67
gemma,260,operations.inventory_enrichment,operations,0.0,0,7,0,1073649,12359,132,29,29,392.64
gemma,261,operations.overdue_inspection_summary,operations,0.0,0,6,0,981753,8690,61,31,31,277.78
gemma,262,operations.housekeeping_schedule,operations,1.0,1,7,7,84308,6090,20,14,14,199.42
gemma,263,operations.vendor_compliance_audit,operations,0.23076923076923078,0,13,3,201072,11076,23,17,17,352.65
gemma,264,operations.facility_incident_triage,operations,0.0,0,9,0,228786,5471,27,24,24,176.59
gemma,265,operations.equipment_lease_processing,operations,0.625,0,8,5,156970,6800,29,19,19,225.2
gemma,266,operations.contractor_onboarding_workflow,operations,0.6666666666666666,0,6,4,371677,6835,35,31,31,201.01
gemma,267,operations.safety_certification_gap_analysis,operations,0.75,0,8,6,45859,4588,12,8,8,154.03
gemma,268,operations.server_capacity_threshold_alerts,operations,1.0,1,9,9,227041,6619,29,24,24,234.0
gemma,269,operations.fleet_vehicle_maintenance,operations,1.0,1,8,8,64465,4347,21,10,10,147.18
gemma,270,operations.energy_consumption_anomaly,operations,1.0,1,4,4,77200,4346,15,13,13,145.15
gemma,271,operations.sla_breach_early_warning,operations,0.375,0,8,3,160326,8895,18,17,17,289.02
gemma,272,operations.role_based_access_audit,operations,0.6,0,10,6,351046,7166,36,31,31,239.92
gemma,273,operations.contractor_badge_expiration,operations,0.6,0,10,6,285455,9600,43,26,26,310.94
gemma,274,operations.training_compliance_check,operations,0.6,0,5,3,168573,4972,21,15,15,145.37
gemma,275,operations.purchase_order_three_way_match,operations,0.3333333333333333,0,6,2,344259,7963,27,28,28,261.85
gemma,276,operations.perishable_inventory_expiry,operations,0.0,0,13,0,683887,7705,51,40,40,251.13
gemma,277,operations.fire_extinguisher_inspection_schedule,operations,0.75,0,8,6,40563,3922,10,8,8,135.13
gemma,278,operations.equipment_calibration_scheduling,operations,0.8888888888888888,0,9,8,505982,8978,41,31,31,271.82
gemma,279,operations.overtime_threshold_monitoring,operations,1.0,1,7,7,225807,7995,42,23,23,252.52
gemma,280,operations.holiday_coverage_planning,operations,0.375,0,8,3,141706,6103,28,19,19,202.06
gemma,281,operations.contract_renewal_pipeline,operations,0.8,0,10,8,48850,3770,13,8,8,131.38
gemma,282,operations.utility_cost_allocation,operations,0.7142857142857143,0,7,5,140760,6080,22,18,18,197.66
gemma,283,operations.conference_room_booking_conflicts,operations,0.5454545454545454,0,11,6,117506,7711,35,12,12,219.17
gemma,284,operations.cross_department_budget_reconciliation,operations,0.9166666666666666,0,12,11,58516,4336,17,12,12,138.12
gemma,285,operations.safety_incident_investigation_routing,operations,0.4,0,10,4,75087,5243,33,10,10,161.19
gemma,286,operations.parking_allocation_management,operations,0.5263157894736842,0,19,10,53599,6300,30,7,7,176.27
gemma,287,operations.space_utilization_analysis,operations,0.8,0,5,4,21546,3507,7,5,5,112.56
gemma,288,operations.chemical_inventory_safety_audit,operations,1.0,1,17,17,90170,8888,38,9,9,225.38
gemma,289,operations.mailroom_package_routing,operations,0.42857142857142855,0,14,6,40394,5551,21,7,7,150.96
gemma,290,operations.temporary_worker_placement,operations,1.0,1,12,12,112447,4849,22,16,16,130.87
gemma,291,operations.cross_training_assignment,operations,1.0,1,6,6,387191,7880,42,27,27,182.74
gemma,292,operations.procurement_card_reconciliation,operations,1.0,1,11,11,63101,5216,22,10,10,124.22
gemma,293,operations.hazmat_shipping_compliance,operations,0.47058823529411764,0,17,8,165038,4961,27,14,14,118.93
gemma,294,operations.loading_dock_scheduling,operations,0.36363636363636365,0,11,4,199040,12053,40,23,23,288.02
gemma,295,operations.fire_suppression_testing,operations,0.8571428571428571,0,14,12,120896,7716,44,16,16,181.34
gemma,296,operations.compressed_gas_cylinder_tracking,operations,0.375,0,8,3,281493,10118,35,25,25,244.5
gemma,297,operations.office_supply_budget_monitoring,operations,0.42857142857142855,0,7,3,113251,4995,21,15,15,120.44
gemma,298,operations.generator_load_testing_schedule,operations,0.3333333333333333,0,9,3,115470,6660,27,18,18,162.73
gemma,299,support.zendesk_sf_case_sync,support,0.5,0,20,10,344623,9312,69,24,24,218.7
gemma,300,support.helpscout_jira_bugs,support,0.5454545454545454,0,22,12,293316,11734,64,19,19,288.85
gemma,301,support.gorgias_order_lookup,support,0.6,0,25,15,66565,4935,18,7,7,116.34
gemma,302,support.zoho_sf_enrichment,support,0.0,0,23,0,409392,10191,61,30,30,248.72
gemma,303,support.zendesk_maintenance_notify,support,0.8823529411764706,0,17,15,48242,7647,31,7,7,179.4
gemma,304,support.intercom_demo_scheduling,support,0.3333333333333333,0,33,11,276702,7811,57,18,18,189.82
gemma,305,support.helpscout_weekly_report,support,0.8695652173913043,0,23,20,161835,5655,21,16,16,145.48
gemma,306,support.zendesk_hubspot_org_sync,support,1.0,1,21,21,229969,8426,83,21,21,210.12
gemma,307,support.freshdesk_faq_drafts,support,0.04,0,25,1,982570,11426,61,39,39,297.33
gemma,308,support.zoho_freshdesk_escalation,support,0.5428571428571428,0,35,19,45933,3864,26,7,7,92.74
gemma,309,support.intercom_winback,support,0.7307692307692307,0,26,19,179582,9416,50,14,14,247.69
gemma,310,support.intercom_freshdesk_escalation,support,0.26666666666666666,0,30,8,215456,9051,64,18,18,256.16
gemma,311,support.gorgias_refund_processing,support,0.39473684210526316,0,38,15,172079,13083,52,12,12,353.34
gemma,312,support.zoho_calendar_callbacks,support,0.8181818181818182,0,22,18,50022,3405,22,7,7,87.01
gemma,313,support.hiver_inbox_report,support,0.3333333333333333,0,21,7,104944,5312,16,15,15,146.23
gemma,314,support.zendesk_intercom_company_sync,support,0.9090909090909091,0,22,20,45196,3789,27,7,7,107.87
gemma,315,support.helpscout_daily_digest,support,0.6666666666666666,0,27,18,268771,9311,27,28,28,248.6
gemma,316,support.gorgias_freshdesk_migration,support,0.5238095238095238,0,21,11,282688,8626,48,30,30,231.32
gemma,317,support.freshdesk_reamaze_migration,support,0.6086956521739131,0,23,14,243904,9415,58,19,19,260.4
gemma,318,support.zendesk_hubspot_churn_risk,support,0.5217391304347826,0,23,12,319474,8836,61,24,24,249.78
gemma,319,support.reamaze_intercom_migration,support,0.4583333333333333,0,24,11,426557,7359,45,31,31,203.44
gemma,320,support.zoho_desk_ticket_categorization,support,0.46153846153846156,0,13,6,209581,7414,41,20,20,202.14
gemma,321,support.hiver_csat_analysis,support,0.0,0,24,0,592161,16485,84,34,34,465.19
gemma,322,support.freshdesk_onboarding_automation,support,0.5789473684210527,0,19,11,63133,5826,19,10,10,160.45
gemma,323,support.intercom_usage_health_scoring,support,0.2857142857142857,0,14,4,238497,6994,43,20,20,190.16
gemma,324,support.helpscout_knowledge_gap_analysis,support,0.4375,0,16,7,267295,5755,30,18,18,156.21
gemma,325,support.hiver_team_performance,support,0.19047619047619047,0,21,4,67694,4493,14,9,9,127.94
gemma,326,support.freshdesk_sla_monitoring,support,0.6428571428571429,0,14,9,80215,6396,37,9,9,177.16
gemma,327,support.zoho_desk_warranty_processing,support,0.6190476190476191,0,21,13,203905,6745,36,16,16,174.97
gemma,328,support.zendesk_freshdesk_sync,support,0.6,0,15,9,145981,3759,26,20,20,96.45
gemma,329,support.freshdesk_zoho_migration,support,0.625,0,16,10,417909,6820,40,35,35,175.29
gemma,330,support.helpscout_hubspot_deal_alerts,support,0.4666666666666667,0,15,7,126116,3588,20,15,15,101.2
gemma,331,support.gorgias_quality_audit,support,0.05555555555555555,0,18,1,100062,6118,20,9,9,165.96
gemma,332,support.hiver_slack_digest,support,0.8095238095238095,0,21,17,124939,5449,24,16,16,142.23
gemma,333,support.zendesk_customer_360,support,1.0,1,12,12,166548,4966,23,18,18,131.37
gemma,334,support.intercom_sf_opportunity_alerts,support,0.5882352941176471,0,17,10,467658,8215,58,37,37,224.07
gemma,335,support.helpscout_reamaze_migration,support,0.35,0,20,7,336070,6693,40,23,23,192.08
gemma,336,support.zendesk_automated_responses,support,0.36363636363636365,0,22,8,64947,4508,20,10,10,117.78
gemma,337,support.helpcrunch_engagement_scoring,support,0.47058823529411764,0,17,8,187014,7200,31,12,12,203.97
gemma,338,support.helpcrunch_zoho_desk_bridge,support,0.5882352941176471,0,17,10,422624,6417,35,25,25,180.42
gemma,339,support.zendesk_gdpr_purge,support,0.5,0,22,11,109446,5525,39,11,11,144.46
gemma,340,support.zendesk_cross_org_merge,support,0.36363636363636365,0,22,8,238003,6820,57,13,13,187.45
gemma,341,support.zendesk_weekend_handoff,support,0.6111111111111112,0,18,11,326805,7743,50,19,19,208.85
gemma,342,support.zendesk_data_quality,support,0.47058823529411764,0,17,8,84348,4097,21,12,12,106.64
gemma,343,support.freshdesk_contract_renewal,support,0.17647058823529413,0,17,3,176081,8911,42,17,17,239.66
gemma,344,support.freshdesk_compliance_tagging,support,0.0625,0,16,1,211941,6268,30,20,20,178.76
gemma,345,support.freshdesk_journey_mapping,support,0.7037037037037037,0,27,19,158025,6080,32,15,15,178.85
gemma,346,support.freshdesk_auto_merge,support,1.0,1,14,14,525619,7574,51,27,27,212.49
gemma,347,support.freshdesk_escalation_matrix,support,0.5238095238095238,0,21,11,163985,6993,40,15,15,197.23
gemma,348,support.intercom_sentiment_escalation,support,0.6923076923076923,0,13,9,258772,6500,37,18,18,186.0
gemma,349,support.intercom_feature_request,support,0.875,0,16,14,413442,8630,65,20,20,245.56
gemma,350,support.intercom_auto_response_drafts,support,0.0,0,16,0,29520,4094,16,7,7,121.79
gemma,351,support.helpscout_response_audit,support,0.7142857142857143,0,14,10,265855,7283,28,19,19,203.88
gemma,352,support.helpscout_customer_merge,support,0.0,0,16,0,2305670,18538,105,50,50,632.45
gemma,353,support.helpscout_health_sync,support,0.3333333333333333,0,18,6,225140,5153,42,16,16,143.09
gemma,354,support.helpscout_auto_categorization,support,0.8235294117647058,0,17,14,56340,3302,20,15,15,88.06
gemma,355,support.gorgias_defect_tracking,support,0.625,0,24,15,43891,5942,22,7,7,163.78
gemma,356,support.gorgias_channel_consolidation,support,0.4,0,20,8,124938,3927,27,14,14,107.06
gemma,357,support.reamaze_knowledge_routing,support,0.696969696969697,0,33,23,101998,5852,34,15,15,171.36
gemma,358,support.reamaze_lifecycle_tagging,support,0.5238095238095238,0,21,11,220824,7294,48,19,19,212.17
gemma,359,support.reamaze_multilanguage,support,0.9523809523809523,0,21,20,213242,6948,34,26,26,211.76
gemma,360,support.reamaze_cross_platform_dedup,support,0.7894736842105263,0,19,15,66263,4816,25,8,8,143.5
gemma,361,support.reamaze_feedback_sentiment,support,1.0,1,20,20,314800,9066,40,31,31,280.73
gemma,362,support.reamaze_campaign_tracking,support,0.3125,0,16,5,997056,12401,65,35,35,432.03
gemma,363,support.zoho_vendor_tickets,support,0.25,0,16,4,64228,5876,28,10,10,179.57
gemma,364,support.zoho_risk_scoring,support,0.8260869565217391,0,23,19,291815,6201,38,26,26,199.11
gemma,365,support.zoho_multitenant_isolation,support,0.0,0,16,0,131034,4495,38,10,10,138.56
gemma,366,support.zoho_account_health,support,0.2777777777777778,0,18,5,327847,6299,32,23,23,214.43
gemma,367,support.zoho_resolution_patterns,support,0.0,0,18,0,351636,8571,52,16,16,282.79
gemma,368,support.helpcrunch_usage_alerts,support,0.8076923076923077,0,26,21,300805,10121,49,27,27,343.23
gemma,369,support.helpcrunch_trial_nurture,support,0.4444444444444444,0,18,8,90517,6523,25,11,11,215.34
gemma,370,support.helpcrunch_satisfaction,support,0.15,0,20,3,414954,14055,61,20,20,475.63
gemma,371,support.hiver_cross_team_handoff,support,0.7777777777777778,0,18,14,188147,8837,45,14,14,313.77
gemma,372,support.hiver_mailbox_audit,support,0.11764705882352941,0,17,2,477131,8602,38,39,39,303.25
gemma,373,support.hiver_workload_forecast,support,0.375,0,16,6,54004,4366,14,9,9,156.81
gemma,374,support.hiver_escalation_patterns,support,0.6521739130434783,0,23,15,184701,7431,37,15,15,270.48
gemma,375,support.hiver_coaching_pipeline,support,0.5454545454545454,0,11,6,641648,13489,56,44,44,447.74
gemma,376,support.zendesk_escalation_waterfall,support,0.3076923076923077,0,26,8,44718,5024,24,8,8,187.43
gemma,377,support.zendesk_customer_sentiment,support,0.19047619047619047,0,21,4,78977,3012,21,10,10,108.97
gemma,378,support.freshdesk_csat_followup,support,0.7142857142857143,0,28,20,374051,14983,67,31,31,471.57
gemma,379,support.freshdesk_warranty_adjudication,support,0.5806451612903226,0,31,18,41523,4613,22,7,7,174.42
gemma,380,support.freshdesk_multi_queue_routing,support,0.5789473684210527,0,19,11,133821,6794,37,13,13,256.84
gemma,381,support.intercom_multi_product_routing,support,0.9285714285714286,0,14,13,313874,9589,51,19,19,323.31
gemma,382,support.intercom_reactivation_campaign,support,0.6363636363636364,0,22,14,256241,9414,38,21,21,316.17
gemma,383,support.intercom_conversation_quality,support,0.6818181818181818,0,22,15,146128,5968,40,11,11,228.06
gemma,384,support.helpscout_customer_effort,support,0.36363636363636365,0,22,8,71382,6119,32,7,7,225.89
gemma,385,support.helpscout_kb_feedback,support,0.5238095238095238,0,21,11,234075,6713,30,16,16,227.57
gemma,386,support.helpscout_cross_team_handoff,support,0.3076923076923077,0,26,8,847594,26454,141,30,30,789.09
gemma,387,support.gorgias_fraud_detection,support,0.07692307692307693,0,13,1,28534,3605,13,5,5,135.8
gemma,388,support.gorgias_inventory_routing,support,0.7959183673469388,0,49,39,221026,15128,82,14,14,455.46
gemma,389,support.gorgias_loyalty_program,support,0.3076923076923077,0,26,8,357847,13038,72,20,20,379.9
gemma,390,support.reamaze_multi_channel_dedup,support,0.2777777777777778,0,18,5,143685,5290,29,20,20,169.07
gemma,391,support.zoho_desk_capacity_planning,support,0.16666666666666666,0,18,3,54100,3054,14,9,9,112.72
gemma,392,support.zoho_desk_customer_journey,support,0.45454545454545453,0,22,10,100659,4943,24,10,10,128.44
gemma,393,support.zoho_desk_root_cause,support,0.10526315789473684,0,19,2,245413,8169,68,14,14,221.15
gemma,394,support.hiver_response_sla,support,0.43478260869565216,0,23,10,90896,5787,16,12,12,150.19
gemma,395,support.hiver_quality_coaching,support,0.55,0,20,11,101972,6161,24,14,14,159.82
gemma,396,support.zendesk_freshdesk_reconciliation,support,0.2,0,20,4,95846,4588,25,10,10,122.59
gemma,397,support.intercom_zoho_customer_360,support,0.21052631578947367,0,19,4,336013,7421,25,22,22,201.5
gemma,398,support.reamaze_intercom_sync,support,0.6190476190476191,0,21,13,307052,7745,38,21,21,213.39
gemma,399,marketing.engagement_optimization,marketing,0.36363636363636365,0,11,4,174496,5470,19,20,20,165.59
gemma,400,marketing.product_launch_channel_plan,marketing,0.0,0,11,0,671640,8402,39,40,40,275.76
gemma,401,finance.invoice_email_extract,finance,0.0,0,6,0,239116,7369,43,22,22,204.38
gemma,402,finance.expense_anomaly_detection,finance,0.4,0,5,2,127818,4147,28,13,13,112.94
gemma,403,finance.overdue_invoice_followup,finance,1.0,1,5,5,173817,7957,37,26,26,220.05
gemma,404,finance.weekly_expense_summary,finance,0.4,0,5,2,412343,8127,36,32,32,227.53
gemma,405,finance.timesheet_to_invoice,finance,0.0,0,2,0,341110,4440,41,19,19,126.63
gemma,406,finance.po_email_logging,finance,1.0,1,2,2,33581,2280,18,7,7,65.92
gemma,407,finance.slack_receipt_capture,finance,0.5,0,2,1,360330,5915,41,24,24,174.62
gemma,408,finance.invoice_reconciliation,finance,0.0,0,3,0,306730,2795,24,19,19,94.73
gemma,409,finance.vendor_payment_approval,finance,1.0,1,5,5,171183,6411,38,18,18,193.35
gemma,410,finance.monthend_journal_entries,finance,0.5,0,6,3,304724,7155,34,35,35,212.34
gemma,411,finance.qb_customer_onboard,finance,0.6666666666666666,0,6,4,817187,15838,95,39,39,483.26
gemma,412,finance.qb_invoice_from_orders,finance,0.0,0,5,0,466720,3993,36,20,20,123.77
gemma,413,finance.xero_bill_entry,finance,0.42857142857142855,0,7,3,78307,5170,28,9,9,158.59
gemma,414,finance.wave_freelance_invoice,finance,0.5,0,4,2,261369,4956,26,21,21,146.64
gemma,415,finance.payment_reconciliation,finance,0.0,0,11,0,1164055,10163,67,39,39,307.76
gemma,416,finance.budget_variance_analysis,finance,1.0,1,6,6,132663,5385,24,16,16,155.95
gemma,417,finance.multicurrency_invoice,finance,1.0,1,4,4,255552,5020,34,18,18,154.27
gemma,418,finance.xero_credit_allocation,finance,0.375,0,8,3,176075,6281,27,16,16,186.67
gemma,419,finance.dept_expense_rollup,finance,0.0,0,3,0,544036,10113,76,34,34,316.47
gemma,420,finance.tax_prep_summary,finance,0.0,0,9,0,697783,7895,49,50,50,254.43
gemma,421,finance.invoice_dispute,finance,0.4,0,10,4,733984,19113,93,50,50,553.54
gemma,422,finance.xero_vendor_onboard,finance,0.3333333333333333,0,3,1,185936,6289,35,18,18,182.97
gemma,423,finance.revenue_recognition,finance,0.5,0,4,2,229174,6497,41,22,22,200.17
gemma,424,finance.petty_cash_reconciliation,finance,0.8888888888888888,0,9,8,70850,2891,14,15,15,86.2
gemma,425,finance.ap_aging_report,finance,0.0,0,5,0,1347653,6884,43,40,40,222.55
gemma,426,finance.airtable_expense_approval,finance,0.8,0,5,4,30685,4042,20,8,8,124.17
gemma,427,finance.duplicate_payment_detection,finance,0.6666666666666666,0,6,4,192953,6182,38,24,24,210.16
gemma,428,finance.invoice_file_organization,finance,1.0,1,5,5,200915,7562,39,20,20,246.27
gemma,429,finance.payroll_variance_check,finance,0.0,0,6,0,413041,6127,41,31,31,206.82
gemma,430,finance.late_fee_calculation,finance,0.2857142857142857,0,7,2,158056,8045,37,20,20,261.43
gemma,431,finance.vendor_spend_analysis,finance,0.0,0,5,0,440780,5087,43,21,21,183.37
gemma,432,finance.intercompany_transfer,finance,0.5,0,8,4,303807,7902,50,19,19,259.6
gemma,433,finance.qb_estimate_conversion,finance,0.25,0,4,1,549453,7880,35,29,29,253.5
gemma,434,finance.expense_reclassification,finance,1.0,1,4,4,614364,10162,54,38,38,300.75
gemma,435,finance.cash_flow_forecast,finance,1.0,1,11,11,134855,3891,19,17,17,144.84
gemma,436,finance.xero_bank_reconcile,finance,0.25,0,8,2,125931,6806,27,16,16,211.95
gemma,437,finance.commission_calculation,finance,1.0,1,9,9,88487,4663,28,17,17,151.81
gemma,438,finance.wave_product_catalog,finance,0.8,0,5,4,168855,4272,23,20,20,131.61
gemma,439,finance.contract_billing,finance,1.0,1,7,7,800814,11395,51,43,43,314.47
gemma,440,finance.financial_close_checklist,finance,0.8571428571428571,0,7,6,794529,10834,56,48,48,297.41
gemma,441,finance.refund_processing,finance,0.0,0,5,0,989931,11234,61,50,50,318.18
gemma,442,finance.xero_batch_invoice_send,finance,0.6666666666666666,0,3,2,274771,3859,34,16,16,113.67
gemma,443,finance.wave_tax_compliance,finance,0.6,0,5,3,599512,12118,40,35,35,325.92
gemma,444,finance.po_three_way_match,finance,0.16666666666666666,0,6,1,584737,7430,45,34,34,204.64
gemma,445,finance.payment_terms_tracking,finance,0.0,0,7,0,405544,8323,49,50,50,219.43
gemma,446,finance.qb_sales_receipt_batch,finance,0.8888888888888888,0,9,8,601412,10416,50,32,32,282.28
gemma,447,finance.expense_policy_violation,finance,0.625,0,8,5,443192,9140,50,24,24,245.23
gemma,448,finance.vendor_credit_application,finance,0.2857142857142857,0,7,2,189260,7381,38,21,21,202.68
gemma,449,finance.monday_project_billing,finance,0.9,0,10,9,95148,3192,14,14,14,92.58
gemma,450,finance.subscription_billing,finance,0.625,0,8,5,522193,11255,71,32,32,305.88
gemma,451,finance.credit_card_reconciliation,finance,0.0,0,5,0,335322,5353,46,25,25,145.5
gemma,452,finance.grant_expense_tracking,finance,0.75,0,4,3,74902,3313,12,13,13,88.06
gemma,453,finance.wire_transfer_approval,finance,0.16666666666666666,0,6,1,304998,6074,45,28,28,166.31
gemma,454,finance.depreciation_schedule,finance,0.6666666666666666,0,6,4,635043,9143,50,36,36,251.32
gemma,455,finance.cost_center_allocation,finance,1.0,1,5,5,107035,5392,33,19,19,152.29
gemma,456,finance.invoice_aging_followup,finance,0.6,0,5,3,230526,6759,32,24,24,192.4
gemma,457,finance.xero_multicurrency_payment,finance,0.5,0,4,2,338857,7806,38,28,28,220.51
gemma,458,finance.prepaid_amortization,finance,0.625,0,8,5,221895,5387,23,24,24,158.35
gemma,459,finance.bad_debt_writeoff,finance,0.0,0,7,0,625165,9967,45,46,46,288.82
gemma,460,finance.vendor_1099_prep,finance,0.0,0,7,0,388036,4148,25,26,26,124.44
gemma,461,finance.qb_bill_payment_batch,finance,0.0,0,5,0,389333,3558,29,25,25,105.47
gemma,462,finance.sales_tax_remittance,finance,0.75,0,4,3,471576,10257,31,27,27,287.06
gemma,463,finance.travel_advance_settlement,finance,0.75,0,4,3,241424,6173,28,22,22,169.21
gemma,464,finance.inventory_valuation,finance,0.0,0,6,0,542727,7461,53,36,36,213.88
gemma,465,finance.bank_fee_analysis,finance,0.8,0,5,4,184570,6720,49,20,20,189.99
gemma,466,finance.lease_payment_schedule,finance,0.75,0,4,3,1034621,9531,73,38,38,271.02
gemma,467,finance.profit_margin_analysis,finance,1.0,1,6,6,101139,4690,20,19,19,135.25
gemma,468,finance.intercompany_invoice,finance,0.7,0,10,7,547355,10830,50,40,40,306.24
gemma,469,finance.employee_reimbursement,finance,0.9166666666666666,0,12,11,89156,4873,31,13,13,132.64
gemma,470,finance.gl_variance_analysis,finance,1.0,1,5,5,366448,10482,41,38,38,297.45
gemma,471,finance.qb_customer_balance_review,finance,0.0,0,5,0,711950,13946,69,47,47,443.82
gemma,472,finance.xero_po_matching,finance,0.0,0,7,0,683983,9990,47,39,39,292.04
gemma,473,finance.wave_client_statement,finance,0.0,0,1,0,270101,4654,26,27,27,136.47
gemma,474,finance.closing_journal_automation,finance,0.8,0,5,4,457825,6073,26,27,27,175.33
gemma,475,finance.vendor_statement_reconciliation,finance,0.0,0,4,0,300683,6454,29,28,28,195.47
gemma,476,finance.qb_void_stale_invoices,finance,0.6666666666666666,0,6,4,835054,13316,89,45,45,433.46
gemma,477,finance.project_profitability,finance,1.0,1,6,6,156404,5532,22,13,13,165.7
gemma,478,finance.annual_budget_prep,finance,0.7,0,10,7,66031,3729,13,13,13,121.51
gemma,479,finance.escrow_tracking,finance,1.0,1,5,5,239160,7159,31,22,22,213.3
gemma,480,finance.year_end_audit_prep,finance,1.0,1,10,10,127957,6698,22,20,20,198.43
gemma,481,finance.credit_limit_review,finance,0.0,0,5,0,90222,5409,20,13,13,163.53
gemma,482,finance.vendor_early_pay_discount,finance,0.0,0,4,0,624655,8649,65,34,34,300.56
gemma,483,finance.qb_recurring_journal,finance,0.0,0,7,0,1826425,12197,88,42,42,420.86
